Date,Tweet Text,Compound,Negative,Neutral,Positive
2020-12-11," Tesla China Shanghai Massive Delivery Center runs out of parking space, on track to an successful Q4.Guess the deliver…",0.5859,0.0,0.826,0.174
2020-12-11, ⚠️⚠️Breaking⚠️⚠️Tesla $TSLA Completes $5B New Stock Sale in Just 48 Hours,0.0,0.0,1.0,0.0
2020-12-11,via barronsonline: Jefferies analyst Philippe Houchois downgraded Tesla stock to Hold from Buy Thursday evening.  $tsla,0.0,0.0,1.0,0.0
2020-12-11," Still short $TSLA. Most don't understand auto model cycles: When there's no competition, you make out like Tesla did fro…",0.0772,0.097,0.793,0.11
2020-12-11,Last day for $TSLA in the baby pool... Hoping for a big splash as  goes in to the big boy pool.nofloatneeded,0.4215,0.0,0.872,0.128
2020-12-11," 5/ Now that the $TSLA secondary is finished, that 8M shares of selling pressure has ended. Hopefully, many of the 870M  TS…",0.4019,0.084,0.728,0.188
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,"  I am going to look into this. I believe in tesla. Also, thank you! For the effort you put into research and disseminating information on $tsla us investors wouldn’t have good sources of information without you and others!",0.717,0.0,0.85,0.15
2020-12-11,$NIO $TSLA - Tesla Vs. NIO: EV Giant Showdown. ,0.0,0.0,1.0,0.0
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11, It's 12/11. Everyone who planned to buy a Tesla with 2020 delivery has placed his order long ago. There are tons of cars in i…,0.0,0.0,1.0,0.0
2020-12-11," $TSLA So crazy how analysts and firms are determining price targets for Tesla. Nobody has a clue, truly. Two days ag…",0.0534,0.114,0.763,0.123
2020-12-11,Tesla Gets Jefferies Downgrade As EV Maker Faces 'Execution Risk' In 2021 $TSLA  via ,-0.2732,0.139,0.861,0.0
2020-12-11,"$TSLA So crazy how analysts and firms are determining price targets for Tesla. Nobody has a clue, truly. Two days ago the target was $90.This morning it’s $650. Last week there was a $2500 three year target.Tesla really just climbs. Dips get eaten. Shares climb by the week.",0.3415,0.053,0.847,0.1
2020-12-11, $TSLA Jefferies lowered Tesla to Hold from Buy and assigns a new price target of $650,-0.128,0.097,0.903,0.0
2020-12-11, $TSLA clipped by Jefferies despite 'messianic brand' positioning ,0.0,0.0,1.0,0.0
2020-12-11, $TSLA (-1.9% pre) Tesla clipped by Jefferies despite 'messianic brand' positioning - SA,0.0,0.0,1.0,0.0
2020-12-11,"   Don't get me wrong Toyota is a great ""Car Company"".  In my opinion the best Legacy ""car compan…",0.8969,0.0,0.563,0.437
2020-12-11,RT _data: Tesla shares are trading lower after Jefferies downgraded the stock from Buy to Hold.Related Tickers: $TSLARead more at:…,0.0,0.098,0.804,0.098
2020-12-11, URGENT! IS $TSLA TESLA STOCK GOING TO BREAK IT'S ALL TIME HIGH TODAY??WATCH NOW  stockstowat…,0.4914,0.0,0.815,0.185
2020-12-11, The case against $TSLA. $90/share or the current $614?   ,0.0,0.0,1.0,0.0
2020-12-11,RT _Gold: TNRGold Is Fully Plugged Into Tesla rEVolution And Gold As The Ultimate Hedge For Uncertain Times. By ht…,-0.296,0.104,0.896,0.0
2020-12-11,RT _Gold: A mighty global consumer pull towards EVs and a breakneck international policy push of renewable utilities/macro size batter…,0.0,0.0,1.0,0.0
2020-12-11,_News Did you forget about  $tsla $tslaq,-0.2263,0.241,0.759,0.0
2020-12-11, URGENT! IS $TSLA TESLA STOCK GOING TO BREAK IT'S ALL TIME HIGH TODAY??WATCH NOW  stockstowat…,0.4914,0.0,0.815,0.185
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11,URGENT! IS $TSLA TESLA STOCK GOING TO BREAK IT'S ALL TIME HIGH TODAY??WATCH NOW  stockstowatch stocks investing StockMarket tesla TSLA TeslaSouffle stocks investing trading daytrading Apple tesla nio ,0.4914,0.0,0.894,0.106
2020-12-11,A mighty global consumer pull towards EVs and a breakneck international policy push of renewable utilities/macro size batteries is a magical moment for Lithium &amp; Copper  $TNR.vLosAzules Copper McEwen $MUX $TSLAMarianaLithium Ganfeng Lithium $GNENF ,0.0,0.0,1.0,0.0
2020-12-11," Quantumscape is total garbageRed Flags:-Ex VW people-Tesla is a bunch of startups, than why is this not part of   Tesl…",0.0,0.0,1.0,0.0
2020-12-11,TNRGold Is Fully Plugged Into Tesla rEVolution And Gold As The Ultimate Hedge For Uncertain Times. By  $GDX $GDXJGoldInUSA ShotgunGold $TNR.v $NG $ABXLosAzules Copper McEwen $MUX $TSLAMarianaLithium Ganfeng Lithium $GNENF ,-0.296,0.071,0.929,0.0
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,The case against $TSLA. $90/share or the current $614?   ,0.0,0.0,1.0,0.0
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,Tesla shares are trading lower after Jefferies downgraded the stock from Buy to Hold.Related Tickers: $TSLARead more at: ,0.0,0.108,0.784,0.108
2020-12-11,"  Don't get me wrong Toyota is a great ""Car Company"".  In my opinion the best Legacy ""car company"", by miles.  Tesla is NOT ""Car company""  It's in different league.  Tesla is a tech company that makes cars.  It's not even a comparison.  Buy $TSLA.",0.8969,0.0,0.778,0.222
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11, $TSLA (-1.9% pre) Tesla clipped by Jefferies despite 'messianic brand' positioning - SA,0.0,0.0,1.0,0.0
2020-12-11,$TSLA (-1.9% pre) Tesla clipped by Jefferies despite 'messianic brand' positioning - SA,0.0,0.0,1.0,0.0
2020-12-11,$TSLA clipped by Jefferies despite 'messianic brand' positioning ,0.0,0.0,1.0,0.0
2020-12-11,$TSLA Jefferies lowered Tesla to Hold from Buy and assigns a new price target of $650,-0.128,0.097,0.903,0.0
2020-12-11,Jefferies Downgrades Tesla $TSLA to Hold; Tesla Can't Dominate Auto Industry  ,0.0951,0.0,0.88,0.12
2020-12-11, Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11, Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11," If you’re buying $TSLA on speculation it’ll surge thanks to $SPX induction, please take a step back and read Seth Klarman on…",0.6369,0.0,0.785,0.215
2020-12-11,Tesla clipped by Jefferies despite 'messianic brand' positioning $TSLA ,0.0,0.0,1.0,0.0
2020-12-11,$TSLA - Tesla clipped by Jefferies despite 'messianic brand' positioning ,0.0,0.0,1.0,0.0
2020-12-11, Tesla $TSLA announced this morning they've entered into an equity distribution agreement to sell up to $5B worth of commo…,0.6249,0.0,0.779,0.221
2020-12-11, Most active stocks in today's pre-market tradingTesla $TSLAPfizer $PFEAmerican $AALApple $AAPL$GEVirgin Galactic $…,0.4576,0.0,0.8,0.2
2020-12-11,"Still short $TSLA. Most don't understand auto model cycles: When there's no competition, you make out like Tesla did from 2010-19. But once there's competition, margins shrink.Tesla lost money amid nearly 0 competition through 2019.2021: 50+ new EV launches. $TSLAQ ",-0.25,0.105,0.837,0.058
2020-12-11, Current market caps of the largest stocksApple $AAPL $2.1TMicrosoft $MSFT $1.62TAmazon $AMZN $1.6TAlphabet $GOOG $1.…,0.0,0.0,1.0,0.0
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,Tesla (TSLA) gets a higher price target and downgrade from the same Wall St firm ,0.0,0.0,1.0,0.0
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11, Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11, Large cap stocks with the most shares trade todayPalantir $PLTR 114.9M shares$NIO 103.7MAmerican $AAL 80.2MPfizer $P…,0.3597,0.0,0.857,0.143
2020-12-11, Elon Musk CEO of Tesla $TSLA and SpaceX confirmed today at the Wall Street Journal’s CEO Council annual summit he has mov…,0.0,0.0,1.0,0.0
2020-12-11," Elon Musk said today about the Tesla $TSLA $5B capital raise:Says he thought they could ""retire debt and increase the s…",-0.0516,0.105,0.798,0.097
2020-12-11, Best performing mega-cap stocks ($200B+ MKT Cap) so far todayAT&amp;T $TPfizer $PFE$JNJMicrosoft $MSFTMerck $MRKWalmar…,0.6369,0.0,0.756,0.244
2020-12-11, Top 10 holdings of Cathie Wood &amp; Ark Invest $ARKK Innovation ETF as of 12/71 Tesla $TSLA2 Crispr $CRSP +23 $ROKU -14…,0.5267,0.0,0.82,0.18
2020-12-11, Elon Musk CEO of Tesla $TSLA is expected to be Interviewed at the Wall Street Journal’s CEO Council annual summit today,0.0,0.0,1.0,0.0
2020-12-11, In 2020 Elon Musk and Tesla $TSLA have raised money 3 times by selling stockTesla raised:$5B today around $640 (Roughl…,0.0,0.0,1.0,0.0
2020-12-11, Most active NASDAQ listed stocks so far todayDollar Volume: Tesla $TSLA Amazon $AMZN Apple $AAPL Moderna $MRNA $QQQ Mic…,0.5709,0.0,0.784,0.216
2020-12-11,"(Bloomberg) Jefferies analyst Philippe Houchois cut the recommendation on $TSLA Tesla to Hold from Buy. PT set to $650, implies a 3.7% increase from last price. Tesla average PT is $360.We reached out to $TSLA fractional share investors for comment: ",0.4215,0.049,0.814,0.137
2020-12-11,"Jefferies, throwing rocks at planes!!!🤔🙈🤣 TESLA $TSLA SP500 21Dic ",0.0,0.0,1.0,0.0
2020-12-11, Tesla $TSLA SPX SPX500 $SPY $SPX Earnings Multiple Earthquake $AAPL $AMZN $FB $GOOGL $MSFT $NFLX FAANG FANG F…,0.0,0.0,1.0,0.0
2020-12-11, Most active NASDAQ listed stocks so far todayDollar Volume: Tesla $TSLA $QQQ Amazon $AMZN Apple $AAPL Facebook $FB Micr…,0.5709,0.0,0.784,0.216
2020-12-11,Tesla $TSLA SPX SPX500 $SPY $SPX Earnings Multiple Earthquake $AAPL $AMZN $FB $GOOGL $MSFT $NFLX FAANG FANG FangBang Stocks StockMarket $QQQ $XLK Tech Technology TechNews Growth Bubble Apple Amazon Facebook Google Microsoft Netflix,0.5106,0.0,0.878,0.122
2020-12-11,Tesla shares are trading lower after Jefferies downgraded the stock from Buy to Hold. $TSLA ,0.0,0.126,0.747,0.126
2020-12-11, Tesla $TSLA has reportedly received a court order from Berlin to stop logging at its Germany Gigafactory according to DPA,-0.296,0.109,0.891,0.0
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,Tesla shares are trading lower after Jefferies downgraded the stock from Buy to Hold. $TSLA  ,0.0,0.126,0.747,0.126
2020-12-11," FTX stock trading competition is still live!Prizes including a share of Berkshire Hathaway ($343,000), Tesla Model S,…",0.3595,0.0,0.858,0.142
2020-12-11,Analysts: Tesla Semi A 'Distraction'Related Tickers: $GM $NKLA $PEP $TSLA $UPSRead more at: ,0.0,0.0,1.0,0.0
2020-12-11, $TSLA joining the S&amp;P 500 is going to be ‘the mother of all’ stock-market events ,0.0,0.0,1.0,0.0
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11,"For my portfolio, exiting $TSLA at this point wouldn’t be good. So it’s a hodl for me. We’re approaching a couple of turning points.If you’re playing the swings on the charts, then I suggest watching it closely for the next 2 or 3 weeks.More to come. 😎Tesla TeslaSouffle ",0.5719,0.0,0.897,0.103
2020-12-11," Jefferies downgrades Tesla to Hold (from Buy), raises price target to $650 (from $500) 🧸🤷‍♂️🐂  $TSLA T…",0.0,0.0,1.0,0.0
2020-12-11, Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11, ⚠️⚠️Breaking⚠️⚠️Tesla $TSLA Completes $5B New Stock Sale in Just 48 Hours,0.0,0.0,1.0,0.0
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11, Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 pri…,-0.5719,0.163,0.837,0.0
2020-12-11, Tesla sold the $5 bil ATM so fast it was like Willie Wonka throwing out golden tickets.  teslaChocolate $tsla funding…,0.3612,0.0,0.884,0.116
2020-12-11,"  bro not so simple. state income tax 0, tapi US ada federal income tax lagi. some states do that to encourage busine…",0.5106,0.0,0.864,0.136
2020-12-11, Tesla sold the $5 bil ATM so fast it was like Willie Wonka throwing out golden tickets.  teslaChocolate $tsla funding…,0.3612,0.0,0.884,0.116
2020-12-11, $NIO – The China-based electric car maker plans to sell up to 69 million new U.S. shares to raise capital. That foll…,0.296,0.0,0.901,0.099
2020-12-11, Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11,RT _tweet:  Is it true that $tsla joins the S&amp;P at exactly the closing price on 12/18? Or is this a little tongue in cheek…,0.4215,0.0,0.891,0.109
2020-12-11,"Jefferies salespeople and their institut clients will hate this call: The analyst had a Buy rating on $TSLA and a $500 price target.  Last night he downgraded TSLA to a Hold, but raised his PT to $650.  The analyst looks like he was asleep the past month. ",0.2263,0.049,0.882,0.068
2020-12-11," Is it true that $tsla joins the S&amp;P at exactly the closing price on 12/18? Or is this a little tongue in cheek?“Tesla joins the S&amp;P at next Friday's closing price, a day expected to be volatile already because it is also the quadruple witching quarterly options expiration.”",0.4871,0.0,0.934,0.066
2020-12-11, ⚠️⚠️Breaking⚠️⚠️Tesla $TSLA Completes $5B New Stock Sale in Just 48 Hours,0.0,0.0,1.0,0.0
2020-12-11,Tesla (TSLA) gets a higher price target and downgrade from the same Wall St firm📰 »  ,0.0,0.0,1.0,0.0
2020-12-11, Tesla sold the $5 bil ATM so fast it was like Willie Wonka throwing out golden tickets.  teslaChocolate $tsla funding…,0.3612,0.0,0.884,0.116
2020-12-11,$NIO – The China-based electric car maker plans to sell up to 69 million new U.S. shares to raise capital. That follows similar moves by Tesla (TSLA) and other electric vehicle companies. Nio shares were down 5.5% in premarket trading,0.5267,0.0,0.894,0.106
