Date,Tweet Text,Compound,Negative,Neutral,Positive
2020-12-09," Amazon is showing up as a book store (yes, I know it's origins. Me and your auntie were doing the nasty during amzn's inc…",-0.4404,0.142,0.791,0.067
2020-12-09,"_dasu We are sorry for the unpleasant experience with our support team. We’d like to have a member from our team to look into this for you. Please share your details here: , and we’ll get back to you with an update at the earliest.(1/2) ^LE",0.6486,0.084,0.729,0.186
2020-12-09, ACT FAST!! All 4 Series on Animal Crossing amiibo cards up at Amazon! (Affiliate Link)  …,0.3769,0.0,0.835,0.165
2020-12-09,HP 10s+ Scientific Calculator  ,0.0,0.0,1.0,0.0
2020-12-09, We're sorry to hear this. This isn't the experience we strive to provide! You can reach us via chat or phone here:  We look forward to assisting you! ^RC,-0.1984,0.063,0.9,0.037
2020-12-09, Just over decade ago I've decided to write my 1⃣ 📕 and it was great decision! Then 5⃣ more 📚follow suit with  commitment to…,0.7901,0.0,0.75,0.25
2020-12-09,RT _Butler: I recently had the opportunity to talk about my KJVO debunker book Royal Deceptions on Striving for Eternity. …,0.4215,0.0,0.865,0.135
2020-12-09, ⚡️ONLY FOR US⚡️“Enjoyed the 3rd book in this series. Could not stop listening! Can’t wait to see what happens next.”—Apple…,0.2914,0.0,0.897,0.103
2020-12-09,Barnes &amp; Noble Nook Color Tablet USB Cable Charger Newest Re-enforced Version  ,0.4588,0.0,0.786,0.214
2020-12-09,"Wrist Band and Leg Strap Compatible with Switch, Adjustable Leg Strap Compatible with Switch Ring Fit Adventure and Wrist Band for Switch Just Dance - 0.98ft and 1.97ft  ",0.5859,0.0,0.839,0.161
2020-12-09,$AMZN descending wedge on 1min options patterns stockmarket charts Amazon ,0.1779,0.0,0.841,0.159
2020-12-09, [AD-GIFTED] Time for WinItWednesday!* Follow  &amp; RT to win The Grinch (2018) DVD …,0.6239,0.0,0.746,0.254
2020-12-09,"KIMILAR [9-Pack] Screen Protector Case Cover Compatible with Fitbit Versa, All-Around Screen Protective Case Bumper Cover Saver Soft TPU Plated Case Compatible with Versa Smartwatch  ",0.0,0.0,1.0,0.0
2020-12-09,Zinq Technologies 818W Wireless Mouse with 1600DPI For Laptop and Desktop (Black)@ ₹ 199Link: ,0.0,0.0,1.0,0.0
2020-12-09,My green mechanical keyboard~Link for the cute artisan keycaps👉 mechanicalkeyboard gamingkeyboard diycraft crafts handmade DIY kawaii foryou ,0.4588,0.0,0.842,0.158
2020-12-09,"'('s) book contains romantic tension, deep unforgettable love, and heartbreak.''A 5⭐️romantic western.'FREE on KindleUnlimited.🎁gifts giftideas🎁romance historicalfiction western westerns cowboys IARTG Kindle books ebooks ",0.6808,0.079,0.685,0.236
2020-12-09, ‘The Tainted Dollar’.Here’s a great review from a true son of Laredo. a taste of the way…,0.7845,0.0,0.635,0.365
2020-12-09,"Oh this is gonna be a problem for me today. The  Liberty 2 Pro are $100. Let's see, what can I sell?",0.1779,0.117,0.736,0.147
2020-12-09, ‘The Tainted Dollar’.Here’s a great review from a true son of Laredo. a taste of the way…,0.7845,0.0,0.635,0.365
2020-12-09,"Rohent HD 720P Backup Camera and Monitor Kit For Cars/Pickups/Trucks Easy Installation Waterproof Super Night Vision Rear/Front View Camera One Power System Driving/Reversing, Guide Lines On/Off-R2  ",0.8316,0.0,0.723,0.277
2020-12-09,Sharp EL1750V EL-1750V Two-Color Printing Calculator Black/Red Print 2 Lines/Sec  ,0.0,0.0,1.0,0.0
2020-12-09,"Levi's 501 Long Pantalones Cortos, Montgomery Mended Short, W23 (Size: ...Antes: -0,01€Ahora: 28,48€ (-284900%)",0.0,0.0,1.0,0.0
2020-12-09," Bag Man: The Wild Crimes, Audacious Cover-up, and Spectacular Downfall of a Brazen Crook in the White House by Rachel Maddow…",0.2263,0.0,0.909,0.091
2020-12-09," Is it just us, or does  really make the ‘love is in the air’ thing possible? 🎵🎧 …",0.0,0.0,1.0,0.0
2020-12-09,Aux Cord for iPhone for iPhone X/XS/11/11 Pro/11 Pro Max/8/8Plus/7/7Plus Aux Cable for Car 3.5mm Aux Cable Premium Auxiliary Audio to Car Stereo/Speaker/Headphone Adapter Support All iOS System Black  ,0.4019,0.0,0.912,0.088
2020-12-09, LOVE. STEAMY SEX. TEMPTATION. MURDER.⚡️ONLY FOREVER⚡️Book 4 in the ONLY FOR YOU Series.Book 4➡️…,0.7125,0.0,0.709,0.291
2020-12-09,"4.5 Stars MIRACLE CHILD ""will break hearts and refill them with hope for miracles.""  via  KindleUnlimited",0.8143,0.0,0.653,0.347
2020-12-09, Turn up the holiday spirit to ten with an Echo Dot giveaway! Comment below your favorite festive song to blast using 13Da…,0.8655,0.0,0.627,0.373
2020-12-09,Can the Christmas season bring two young hearts together? A Cowboy for Christmas  99cents BYNR,0.0,0.0,1.0,0.0
2020-12-09,Netbell-2-1Bel TCP/IP Loud Electric School Factory Warehouse Break Alarm Bell System Automatic Programmable Bell Timer Software Web-Based Electronic Bell Controller System  ,-0.34,0.107,0.893,0.0
2020-12-09,"teen YA fantasy action superhero   The Animals International Team is a group of hybrids--part human, part animal--who fight the menace of global terrorism. They operate in secret, never letting themselves or their missions be known to the public.   ",-0.886,0.234,0.766,0.0
2020-12-09,"Compact and powerful enough to capture what you want, the D68 is ready to go when you are.  drones  ",0.6808,0.0,0.708,0.292
2020-12-09,NFL Team Logo Moccasin Slippers  ONLY $23.99  ://t.co/yl97EVBB16 ,0.0,0.0,1.0,0.0
2020-12-09,"BANANA PLUGS WITH CLOSED SCREW➖➖➖➖➖➖➖par FOSPOWER🇺🇸👉Speaker wire, wall plate, hometheater, audio/video receiver, amplifiers and Sound systems and more❗️👉$26.99 12 pairs (24pcs)🟢🟣🛒 🟣🟢",0.0,0.0,1.0,0.0
2020-12-09,Find Braids - Angel's Field by Michael Friedman author of Emerald Wells Café    ,0.25,0.0,0.846,0.154
2020-12-09,"STEAL!!!NEW 2nd Gen Airpods for $129.99, retail $159.99! ",0.0,0.0,1.0,0.0
2020-12-09, Christmas 3 sweetromances Christmasromances feelgoodfiction Free KindleUnlimited    UK h…,0.5106,0.0,0.68,0.32
2020-12-09,"Epson DURABrite Ultra T822 Standard Capacity Cartridge Ink - Black (T822XL120-S), High Capacity  ",0.0,0.0,1.0,0.0
2020-12-09,$9When Virona the Corona Came to Town Deals dailydeals Christmas2020 DealsAndSteals ,0.0,0.0,1.0,0.0
2020-12-09,"RT __SadieRyan: WHEN HE FINDS YOU. Why is Gemma being stalked?How far will he he go?Will it be murder? If so, who will die?Fed up…",-0.7691,0.191,0.809,0.0
2020-12-09,Writing Historical Fiction sponsored  wrtiing indieauthor selfpub ,0.0,0.0,1.0,0.0
2020-12-09,"Now Write! Science Fiction, Fantasy and Horror: Speculative Genre Exercises from Today's Best Writers sponsored  ",0.2942,0.171,0.556,0.273
2020-12-09,"Amcrest Zencam WiFi Camera, Pet Dog Camera, Nanny Cam with Two-Way Audio, Baby Monitor with Cell Phone App, Pan/Tilt Wi-Fi Wireless IP Camera, Micro SD Card, RTSP, Cloud, Night Vision, M1B  ",0.25,0.0,0.938,0.062
2020-12-09,Photography Background 7x5ft Frozen Theme Photo Backdrop for Baby Shower Seamless Photo Background Vinyl Anna and Elsa Disney Princess Backdrops for Girls Birthday Party  ,0.4019,0.0,0.895,0.105
2020-12-09,Avaya B169 Cordless Conference Phone  ,0.0,0.0,1.0,0.0
2020-12-09,"Essential Oils + Diffuser Set, only $34.99, retail $49.99!!*coupon on page              ",0.0,0.0,1.0,0.0
2020-12-09,HP 952 | Ink Cartridge | Black | 3YP21AN  ,0.0,0.0,1.0,0.0
2020-12-09, Wasteland 3 (XBO) is $29.96 at Amazon   PS4 …,0.1779,0.0,0.779,0.221
2020-12-09,"iPhone Charger, 6Pack 3FT Lightning Cable Sundix iPhone Charger Cable Charging Cord Compatible iPhone Xs MAX XR X 8 8Plus 7 7Plus 6s 6sPlus 6 6Plus SE 5 SE iPad iPod &amp; More (white)  ",0.0,0.0,1.0,0.0
2020-12-09,"LANMU Magnetic Wall Mount Compatible with Arlo VMC3030/Pro/Pro 2 Security Camera,360 Degree Rotation Mounting Bracket (Silver,Pack of 3)  ",0.34,0.0,0.87,0.13
2020-12-09,"SmartiPi Touch 2 - Case for The Official Raspberry Pi 7"" Touchscreen Display - with Cooling Fan  ",0.3182,0.0,0.85,0.15
2020-12-09,"Faces of War - Shell shocked soldier, 1916 ",-0.7351,0.554,0.446,0.0
2020-12-09," '5⭐️- Spiritual growth, turmoil, metaphysical quest work. Really enjoyable story (by ).'🎁gifts giftid…",0.5095,0.137,0.547,0.317
2020-12-09,"Plugable Active DisplayPort to HDMI Adapter - Connect Any DisplayPort-Enabled PC or Tablet to an HDMI Enabled Monitor, TV or Projector for Ultra-HD Video Streaming (HDMI 2.0 up to 4K 3840x2160 )  ",0.4019,0.0,0.915,0.085
2020-12-09," Onlineshopping from a great selection at Electronics and Computers, deals at the Amazon Store. …",0.7003,0.0,0.655,0.345
2020-12-09,Maexus 2 Pcs Switch Screen Protector Tempered Glass Premium HD Clear Anti-Scratch Screen Protector for Nintendo Switch  ,0.3818,0.0,0.852,0.148
2020-12-09,"RT _Norman: '('s) book contains romantic tension, deep unforgettable love, and heartbreak.''A 5⭐️romantic western.'…",0.6808,0.114,0.545,0.342
2020-12-09, A vow to his friend brought Xavier back into Muryn’s life after years of despising her. Can they both forget the betraya…,-0.34,0.209,0.672,0.119
2020-12-09, Christmas 3 sweetromances Christmasromances feelgoodfiction Free KindleUnlimited    UK h…,0.5106,0.0,0.68,0.32
2020-12-09,"Accessories Kit Bundle Compatible with Nintendo Switch Mario Kart Live, OIVO Kart Case, Kart Mount Holder, Kart Head Cover, AR Lens Cover  ",0.0,0.0,1.0,0.0
2020-12-09,RT _mavrek: BookBoost bookstagram ebooks Books booklover booklovers bookaddict BookWorm bookbloggers booklovers bookrevie…,0.0,0.0,1.0,0.0
2020-12-09," See a first look at 'Realm Breaker,' your next YA fantasy obsession Breaker …",-0.34,0.179,0.821,0.0
2020-12-09,LEGO Super Mario Whomp’s Lava Trouble Expansion Set is $20.99 on Amazon 🇨🇦:  ,0.4404,0.148,0.546,0.306
2020-12-09,"(Ship From USA) TruLam Letter/Legal Heavy Duty Laminating Carriers (Qty 5) / (238mm x 411mm) Heavy Duty Coated Cardstock Carrier,Ideal for Letter &amp; Legal Size Pouches!,  ",0.2003,0.0,0.928,0.072
2020-12-09,"RT _salesman: Need an excuse for bad behavior?  Say the devil made you do it, then read ‘And the Salesman Came to Town’, 4 free on Ki…",-0.6486,0.229,0.638,0.133
2020-12-09,"NATIONAL GEOGRAPHIC Earth Science Kit - Over 15 Science Experiments &amp; STEM Activities for Kids, Includes Crystal Growing Kit, Volcano Science Kit, Great Gifts for Girls and Boys, an ... by NATIONAL GEOGRAPHIC for $29.99  Deals",0.7003,0.0,0.851,0.149
2020-12-09,"  Echoes from the PastA past buried, but not deep enough",0.0,0.0,1.0,0.0
2020-12-09,"2Pack Power Adapter with 30 ft/9 m Weatherproof Cable for Blink XT / XT2 &amp; All-New Blink Outdoor Indoor Camera, Continuously Charging Your Blink Camera, No More Battery Changes  ",-0.296,0.078,0.922,0.0
2020-12-09, Retinol Cream with Hyaluronic Acid Vitamins elidaskincare amazon skincare skincareroutine naturalskincare organics…,0.1779,0.0,0.866,0.134
2020-12-09,"AQP Dual Dash cam, 4K Single Front Camera 2560P Front and 1080P Inside Cabin Dash Camera, with WiFi GPS, Infrared Night Vision Support 128GB Dual Sony Sensor Parking Mode G Sensor for Uber &amp; Lyft  ",0.5719,0.0,0.872,0.128
2020-12-09, B2G1 select games on Amazon. Small selection:  Buy's promo (larger selection of 'next-gen' games):…,0.1779,0.0,0.884,0.116
2020-12-09,"Lasuney USB C Docking Station, 12 in 1 USB C Dock with 2 HDMI &amp; DP, PD3.0, Ethernet, SD TF Card Reader, 4 USB Ports, Mic/Audio, Type C Hub Adapter Dongle Compatible for MacBook Air Pro iPad and More  ",0.0,0.0,1.0,0.0
2020-12-09, She must obliterate her past to give her the courage to create a future for herself. But her past contains the seed to a love…,0.1027,0.134,0.685,0.182
2020-12-09,JBL SUBBP12AM - 12” amplified 12” Subwoofer with Sub Level Control  ,0.0,0.0,1.0,0.0
2020-12-09,"Ultra Slim Flat TV Wall Mount Bracket for Samsung TU7000 65"" Class HDR 4K UHD Smart LED TV (UN65TU7000FXZA) Super Low 1.4"" Profile Design, Heavy Duty Steel, Flush to Wall, Simple to Install!  ",0.6996,0.054,0.769,0.177
2020-12-09,Cricut Wireless Bluetooth Adapter for Cricut Explore and Cricut Explore One  ,0.0,0.0,1.0,0.0
2020-12-09," Pick up something steamy and yummy this evening. A story that you cannot put down, nor put off.erotica romance menag…",0.122,0.125,0.729,0.146
2020-12-09,🦇 An unlucky vampire from the wrong side of town.🎤 A monster hunter with a golden voice.🔪 A man-eater on the loose.💘 A queer urban fantasy &amp; paranormal romance.Pre-order @ Amazon:  to your TRB list @ GoodReads:  ,-0.34,0.095,0.854,0.052
2020-12-09,Must have for artists and students!!Apple Pencils in stock for under retail!*price update at checkout1st gen for $84.99  gen for $114.99;  ,0.0,0.0,1.0,0.0
2020-12-09, Christmas 3 sweetromances Christmasromances feelgoodfiction Free KindleUnlimited    UK h…,0.5106,0.0,0.68,0.32
2020-12-09,Keyless2Go Replacement for Keyless Entry Remote Car Key Fob 3 Button KBRASTU15-2 Pack  ,0.0,0.0,1.0,0.0
2020-12-09," IARTG WW2 histfic ""The author got the atmosphere of the period just right. The characters were realistic and likable. I lo…",0.0,0.0,1.0,0.0
2020-12-09,"RT __SadieRyan: WHEN HE FINDS YOU. Why is Gemma being stalked?How far will he he go?Will it be murder? If so, who will die?Fed up…",-0.7691,0.191,0.809,0.0
2020-12-09,"JYJZPB NP-W235 2250mAh Replacement Battery for Fujifilm, 2-Pack Camera Batteries with Battery Charger for Fujifilm X-T4  ",0.0,0.0,1.0,0.0
2020-12-09,"'('s) book contains romantic tension, deep unforgettable love, and heartbreak.''A 5⭐️ romantic western.'FREE on KindleUnlimited🎁gifts giftideas🎁romance historicalfiction western westerns cowboys IARTG Kindle books ebooks ",0.8074,0.072,0.627,0.301
2020-12-09,"USB Type C Car Charger,Tronsmart 36W Dual USB Car Charger with Power Delivery 3.0 and Quick Charge 3.0 Technology. Attached USB C Cord for Galaxy S10/S10+/Note 10+,Pixel 3 /3XL (Benson Leung Approved)  ",0.0,0.0,1.0,0.0
2020-12-09," IARTG WW2 histfic BYNR A girl power story of female flyers who are determined to contribute to the war effort, no matter…",-0.5719,0.23,0.679,0.091
2020-12-09,WRI Covert Camera Replacement Antenna  ,0.0,0.0,1.0,0.0
2020-12-09," Hi there! We're sorry to hear about this issue with your gift. This isn't the experience we want our customers to have. Please visit us here: , to set up a replacement/ refund. Please let us know if we can assist any further. We're here to help ^IE",0.8588,0.024,0.753,0.222
2020-12-09,"“ZAGG Rugged Book - Durable Case and Bluetooth Keyboard for iPad 5th Gen, 9.7-Inch iPad Pro, iPad Air 2 and iPad Air- Black.”  ",0.0,0.0,1.0,0.0
2020-12-09,"Casio fx-9750GII Graphing Calculator, Blue  ",0.0,0.0,1.0,0.0
2020-12-09," Think &amp; Trade Like a Champion: The Secrets, Rules &amp; Blunt Truths of a Stock Market Wizard🇺🇸 : 🇮🇳 : ",0.8481,0.0,0.586,0.414
2020-12-09,"USB C Hub Multiport Adapter - 10 in 1 Portable Dongle with 4K HDMI, VGA, Ethernet, 3 USB Ports, Audio, PD Charger, SD/Micro SD Card Reader Compatible for MacBook Pro, XPS More Type C Devices.  ",0.0,0.0,1.0,0.0
2020-12-09," ""If you love sweet, cozy, snowy, small town Christmas stories, Christmas in Bayberry is a must for you!"" - Joy from Spl…",0.906,0.0,0.601,0.399
2020-12-09,10 Generation Kindle Paperwhite Case Tropical Summer Beach Scenery Sea Kindle Paperwhite Case Boys Case with Auto Wake/Sleep Kindle Paperwhite Case Cover 10th Generation 2018  ,0.0,0.0,1.0,0.0
2020-12-09," The new book comes out soon and it’s a real nail biter of a read. A murder mystery. A real who dunnit? As in, who killed…",-0.6908,0.183,0.817,0.0
2020-12-08,Devil May Cry 5 Special Edition is $26.66 on Amazon after listed coupon PS5   ,-0.6249,0.359,0.431,0.211
2020-12-08,"COMPETITION: Want to win one of five copies of the 2020 _bike season review DVD?Just RT for your chance to get hold of a copy for free before midday tomorrow!If you are not one of the lucky winners, then make sure you order from  now -  ",0.9508,0.0,0.662,0.338
2020-12-08,"What was your favorite moment from the ""Breaking Bad"" finale??Hear  break down the show's final seconds with  on ""That Scene,"" only on Amazon Music 🎧:  ",0.1431,0.115,0.72,0.166
2020-12-08,Soon to expire Amazon coupons 12/09/2020✂️ clip them now before they're gonePay less for the same stuff you're already buying. ,0.1779,0.0,0.918,0.082
2020-12-08, The best leaders have the ability to motivate people to work passionately toward being their best selves ~  ht…,0.9493,0.0,0.438,0.562
2020-12-08, Just over decade ago I've decided to write my 1⃣ 📕 and it was great decision! Then 5⃣ more 📚follow suit with  commitment to…,0.7901,0.0,0.75,0.25
2020-12-08,NOW in Audio! Too Busy for Christmas by me and narrated by   or  and  Christmas Family audiobook iTunes Kindle Kobo Nook Audible BookBoost SNRTG TW4RW authorRT ,0.0,0.0,1.0,0.0
2020-12-08,"Just saw this on Amazon: Suunto 7 GPS Sports Smart Watch with Gift Box, Graphite Black by SUUNTO for $399.00  via ",0.743,0.0,0.7,0.3
2020-12-08," DESIRE ME AGAIN - If a second chance of love came your way, would you take it?  Anthology of Se…",0.8636,0.0,0.609,0.391
2020-12-08, Where the Birds Never Sing: The True Story of the 92nd Signal Battalion and the Liberation of Dachau by Jack SaccoLit…,-0.3252,0.104,0.896,0.0
2020-12-08, We're sorry for the poor experience! This may help:  ^CD,-0.2481,0.326,0.486,0.188
2020-12-08,Cozy mystery reader? Try these!  YOU don’t want to miss them! They even have cute dogs to pet! Cozy Mystery Romance Humor Kindle Kobo Nook Walmart iTunes Print BookBoost SNRTG CR4U IARTG author-) ,0.851,0.04,0.692,0.269
2020-12-08," Thanks for bringing this to our attention. Just to confirm, which carrier was assigned to deliver this package? You can find this information here:  Let us know. We'll be here ready to help. ^ME",0.7964,0.0,0.793,0.207
2020-12-08, Witches. Vampires. Ghosts. Eternal love is never dull. The  Mystic Desire Anthology is now available. . …,0.8465,0.0,0.567,0.433
2020-12-08,Social Distancing - Self-Isolated  - Stressed ??? Learn how to relax with this book …Stress is harmful to your Health. This new Kindle eBook will help you dramatically reduce the stress in your life and help you live longer. FREE on Kindle Unlimited ,0.8259,0.098,0.659,0.243
2020-12-08," DualSense Charging Station is available on Amazon ($29.99, in stock Feb but may ship sooner)  …",0.09,0.0,0.912,0.088
2020-12-08,"DC Power Extension Cable, 33ft 2Pack 2.1mmx5.5mm DC Plug Power Supply Adapter Extension Cord 20AWG Power Cord Compatible with 12V,24V Wireless CCTV IP Security Camera,Led Strip Lights,Standalone DVR  ",0.34,0.0,0.918,0.082
2020-12-08,"Check out this Amazon deal: All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal by Amazon  via ",0.6652,0.0,0.725,0.275
2020-12-08,"Ahhh . . . a girl with a sense of humor.  I like that! ★PATHS OF RIGHTEOUSNESS★ 🦉  "" ASMSG christian✎via Pizzazz Book Promotions  ",0.5983,0.0,0.741,0.259
2020-12-08,"RT PletchaPJWebbTrust, innocence, and mortality—all lost!Trust lost by the desperation of her family. Innocence lost at the hands of a king. Mortality lost at the will of a vampire.   Vampire IARTG ",-0.6114,0.265,0.599,0.135
2020-12-08, 32 GB Pendrive at Rs.309Link : ,0.0,0.0,1.0,0.0
2020-12-08,"Now that you're learning to shut off your brain, learn how to be present, how to be mindful. ",0.0,0.0,1.0,0.0
2020-12-08,HP LaserJet Enterprise M506n Laser Printer with Built-in Ethernet (F2A68A)  ,0.0,0.0,1.0,0.0
2020-12-08, By popular demand the 99cents Sale continues! When Snow's evil stepfather King Reginald hires Fern to bring back t…,-0.5255,0.248,0.64,0.112
2020-12-08," Joyland R$20,31 ",0.0,0.0,1.0,0.0
2020-12-08," MRP Error : Huggies Wonder Pants, Large Size Diapers 92 Counts at Rs.699Link : ",-0.4019,0.197,0.803,0.0
2020-12-08,JBL LIVE 500BT - Around-Ear Wireless Headphone - Black  ,0.0,0.0,1.0,0.0
2020-12-08,"Melbourn Australia Victoria Through deaths, lockdownextensions, raised suicides, domesticviolence, sexualabuse,  unemployment etc. Covid19 has caused havoc. Hunger &amp; riots R awaited. No drug no vaccine STOP IT. Take advice  ",-0.9554,0.507,0.493,0.0
2020-12-08,60% Off!!!A Plague Tale: Innocence (XB1) - Xbox One Deals dailydeals Christmas2020 DealsAndSteals ,0.5386,0.0,0.76,0.24
2020-12-08,"Kawaii Airpods 1&amp;2 Case, Soft Silicone Full Protective Case Cover 3D Cute Fun Food Cool Cartoon Shockproof Boba Tea Skin Cover with Keychain for Women Men Kids Girls Boys Teens  ",0.872,0.0,0.705,0.295
2020-12-08,Hovis Fast Action Bread Yeast 42 g ,0.0,0.0,1.0,0.0
2020-12-08,Analog Stick Covers Thumb Grips Caps for Nintendo Switch Joy-con (D)  ,0.0,0.0,1.0,0.0
2020-12-08,"USB C Car Charger, AUKEY 36W 3-Port Fast Car Charger with 18W PD 3.0 Compatible with iPhone, AirPods, iPad, S20, Note 10, Google Pixel 4 4XL, Switch  ",0.0,0.0,1.0,0.0
2020-12-08," Apple iPad Mini (Wi-Fi, 64GB) - Space Grey (Latest Model) for ₹31,900 🌟 Flat ₹3000 Instant Discount on HDFC Bank Credit…",0.0516,0.0,0.938,0.062
2020-12-08,"Brennan B2 2TB Black HiFi - Hard Disk CD Ripper &amp; Recorder, Storage and Player with Bluetooth, YouTube, Internet Radio, Stereo Power Amplifier, NAS, Wav, Lossless (FLAC) and MP3.  ",-0.1027,0.049,0.951,0.0
2020-12-08,Polycom Voicestation 500 Analog Conference Phone with Bluetooth (Renewed)  ,0.0,0.0,1.0,0.0
2020-12-08,"RT _salesman: Read - And the Salesman Came to Town – now with a new non-crappy cover! So, go ahead - feel free and judge as much as y…",0.5562,0.0,0.87,0.13
2020-12-08,Verbatim Slimline Keyboard - Wired with USB Accessibility - Mac &amp; PC Compatible - Black - FFP  ,0.0,0.0,1.0,0.0
2020-12-08,AM alphamount Universal TV Stand Swivel Tabletop TV Base Fits 26-55 Inch LED LCD OLED 4K Flat Curved TV Monitor with VESA 400x400mm Height Adjustable TV Mount Stand Rotation Holds up to 88lbs  ,0.0,0.0,1.0,0.0
2020-12-08,"Canon 045 High Capacity Cartridge Set - Black, Cyan, Magenta and Yellow 045H - for LBP610 Series and Color imageCLASS MF630C Series Canon Printers Genuine Original  ",0.3182,0.0,0.909,0.091
2020-12-08,"I now have 8 books listed on my Amazon page. 8! I still cry about this and pinch myself. Never ever take it for granted. So proud right now. And if you know me, this is NOT me boasting. I am genuinely flabbergasted I have got this far.",0.5081,0.063,0.788,0.149
2020-12-08,Chrome Red Wireless Bluetooth Custom Controller for Xbox One  ,0.0,0.0,1.0,0.0
2020-12-08,"Wireless Controller for Nintendo Switch, GEEKLIN Joycon Replacement Pad, Alternatives for Nintendo Switch Controllers, Wired/Wireless Switch Remotes  ",0.0,0.0,1.0,0.0
2020-12-08,NowPlaying: A Thousand Stars by Billy Fury listen at  Buy this song here:  Buy song  ,-0.5719,0.222,0.778,0.0
2020-12-08,"""A sinless Jesus suffered the sins of all to secure the privilege and power to forgive. To earn His forgiveness for ourselves, He requires that we also forgive others.""Rich Nelson -forgive ",0.6249,0.146,0.541,0.313
2020-12-08,"So, you're not into the 'woo woo' but still want to work on yourself? First, you need to learn to meditate. It is not easy, it is a learned skill. Here's some basics: ",-0.6385,0.185,0.775,0.04
2020-12-08,Fujifilm Instax Mini 8 Film Camera + Instax Mini Film (20 Shots) + Protective Camera Case + Selfie Lens + Filters + Frames Decorative Design Kit … (Grape)  ,0.0,0.0,1.0,0.0
2020-12-08,"2019 HP 17.3"" HD+ Flagship Home &amp; Business Laptop, Intel Quad Core i5-8265U Processor Upto 3.9GHz, 8GB RAM, 256GB SSD, DVD-RW, WiFi, HDMI, GbE LAN, Bluetooth, Windows 10, Black  ",0.1027,0.0,0.952,0.048
2020-12-08,"As humans, we love to talk about success. We share stories about heroics, celebrate triumphs, and reward the achievements of the ones who make it big. Buy your copy today. &amp;Economics   Startup  EntrepreneurshipLeadership  Mistakes  Selfhelp ",0.9698,0.047,0.506,0.448
2020-12-08,Weiman Leather Cleaner and Conditioner for under $5! ,0.2481,0.0,0.778,0.222
2020-12-08,"  ""I've worked as a federal agent for almost 20 years, so I understand the mindset of women who do ""une…",0.0,0.0,1.0,0.0
2020-12-08,What man would want her like this? REMEMBER TO FORGET  christianfiction christianromance CR4U AuthorRT,0.0431,0.151,0.631,0.218
2020-12-08,"Dual Monitor Stand - Gas Spring Monitor Mount with Laptop Tray Fit Two 13 to 27 Inch Flat Curved Computer Screens and 10 to 17 Inch Notebooks with C Clamp, Grommet Mounting Base  ",0.3612,0.0,0.923,0.077
2020-12-08,"50 Pcs Black Cable Tie Base Saddle Type Mount Wire Holder, Cable Zip Ties with Self-Locking 6 Inch &amp; 0.145 Inch,8 x 0.6 Inch Deep Thread Pan Head Screws Black  ",-0.25,0.069,0.931,0.0
2020-12-08," Twitter being a social platform, we wouldn't be able to access your account or order details. We would like to help you with your concern. Have you tried reaching out to our support team here:  ? (1/2) ^DK",0.8271,0.0,0.767,0.233
2020-12-08,Save £18.00 (45%) on Razer Goliathus Extended (Speed) STORMTROOPER Edition in 5 daysdeals dealoftheday  CyberWeek cyberdays amazondeals ,0.4939,0.0,0.824,0.176
2020-12-08,How To Be A Domestic Goddess  ,0.0,0.0,1.0,0.0
2020-12-08,"SUPERDANNY Surge Protector Tower with 10W Wireless Charger, Spin Power Strip Tower 13A Vertical Charging Station with 10 AC Outlets+4 USB Slots and 6.5ft Extension Cord for Home Office Garage, Gold  ",0.0,0.0,1.0,0.0
2020-12-08, Goodwill to all men? (and women?) Don’t count on it! There’s a killer out in the snowstorm and not everyone will make…,-0.7142,0.198,0.802,0.0
2020-12-08," Hello! Thank you for reaching out. Have you had a chance to set you delivery preferences? If not, please connect with us here: , for more details on setting your delivery preferences. Let us know if you need further assistance. ^WT",0.5618,0.045,0.804,0.151
2020-12-08,"Stand for Switch, Portable and Adjustable Car Holder and Playstand for Switch  ",0.0,0.0,1.0,0.0
2020-12-08,On-Ear Bluetooth Headphones for $27.99!*Clip the coupon on the page! ,0.0,0.0,1.0,0.0
2020-12-08," In a tale encompassing love, friendship, rivalry, guilt, death and with a little help from a cartoon devil; for a boy to discover the pleasures and pains of adult life, all it takes is One Hot Summer...  ",-0.2006,0.261,0.494,0.245
2020-12-08,"BESTON 2-Pack LP-E17 Battery Packs and USB Fast Charger for Canon Rebel T6i T7i T6s SL2 SL3, EOS RP M3 M5 M6 77D Cameras  ",-0.1531,0.065,0.935,0.0
2020-12-08,MOTONG Silicone Protective Case Cover Shell for Garmin Approach G10 Golf GPS Smartwatch(Silicone Black)  ,0.0,0.0,1.0,0.0
2020-12-08, WARNING: Shameless Plug Below:Seeing as the odd person or two seems to have found this if you did want to order an STF…,-0.7603,0.278,0.675,0.046
2020-12-08,"Car Phone Mount, WizGear Dashboard Cell Phone Holder, Dash Mount Cell Phone Holder for Smartphone, Mobile Phone Car Mat Pad for Samsung, Galaxy, Nokia Smartphone, Google and Note  ",0.0,0.0,1.0,0.0
2020-12-08,"KDG Full Motion TV Wall Mount with Height Setting, TV Mount Bracket for Most 32-65 Inch LED LCD 4K Flat Screen Curved TV, Articulating Swivel Tilt Extension Max VESA 400x400mm Loading up to 121lbs  ",0.0,0.0,1.0,0.0
2020-12-08,Cisco 7940G IP Phone (Certified Refurbished)  ,0.0,0.0,1.0,0.0
